route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,route_variant
08251125-21,20251108,20251108-21-21755,21A - Milton GO,,1,MDDS3129,413480,1,1,21A
08251125-40,20251108,20251108-40-40710,40 - Richmond Hill Ctr,,0,MDDS3129,413559,1,1,40
08251125-16,20251108,20251108-16-16541,16 - Hamilton GO,,1,MDDS3129,413445,1,1,16
08251125-21,20251108,20251108-21-21412,21D - Union Station,,0,MDDS3129,413479,1,1,21D
08251125-15,20251108,20251108-15-15900,15 - Aldershot GO,,0,MDDS3128,413440,1,1,15
08251125-40,20251108,20251108-40-40711,40 - Hamilton GO,,1,MDDS3128,413560,1,1,40
08251125-40,20251108,20251108-40-40590,40 - Richmond Hill Ctr,,0,MDDS3128,413559,1,1,40
08251125-47,20251108,20251108-47-47451,47 - Hamilton GO,,1,MDDS3128,413575,1,1,47
08251125-12,20251108,20251108-12-12852,12B - Burlington GO,,0,MDDS3127,413436,1,1,12B
08251125-12,20251108,20251108-12-12723,12B - Niagara Falls,,1,MDDS3127,413435,1,1,12B
08251125-12,20251108,20251108-12-12704,12D - Burlington GO,,0,MDDS3127,413437,1,1,12D
08251125-12,20251108,20251108-12-12423,12B - Niagara Falls,,1,MDDS3127,413435,1,1,12B
08251125-94,20251108,20251108-94-94750,94 - Square One,,1,MDDS3126,414180,1,1,94
08251125-94,20251108,20251108-94-94671,94 - Pickering GO,,0,MDDS3126,414179,1,1,94
08251125-94,20251108,20251108-94-94500,94 - Square One,,1,MDDS3126,414180,1,1,94
08251125-94,20251108,20251108-94-94371,94 - Pickering GO,,0,MDDS3126,414179,1,1,94
08251125-21,20251108,20251108-21-21655,21A - Milton GO,,1,MDDS3125,413480,1,1,21A
08251125-21,20251108,20251108-21-21541,21C - Square One,,1,MDDS3125,413471,1,1,21C
08251125-21,20251108,20251108-21-21420,21C - Union Station,,0,MDDS3125,413475,1,1,21C
08251125-21,20251108,20251108-21-21332,21D - Union Station,,0,MDDS3125,413479,1,1,21D
08251125-27,20251108,20251108-27-27801,27B - Meadowvale GO,,1,MDDS3124,413501,1,1,27B
08251125-27,20251108,20251108-27-27740,27B - Finch Terminal,,0,MDDS3124,413499,1,1,27B
08251125-21,20251108,20251108-21-21563,21D - Meadowvale GO,,1,MDDS3124,413473,1,1,21D
08251125-25,20251108,20251108-25-25460,25L - Square One,,0,MDDS3124,413494,1,1,25L
08251125-25,20251108,20251108-25-25361,25L - U of Waterloo,,1,MDDS3124,413497,1,1,25L
08251125-12,20251108,20251108-12-12784,12D - Burlington GO,,0,MDDS3123,413437,1,1,12D
08251125-12,20251108,20251108-12-12643,12B - Niagara Falls,,1,MDDS3123,413435,1,1,12B
08251125-12,20251108,20251108-12-12592,12B - Burlington GO,,0,MDDS3123,413436,1,1,12B
08251125-12,20251108,20251108-12-12351,12 - Niagara Falls,,1,MDDS3123,413432,1,1,12
08251125-21,20251108,20251108-21-21605,21A - Milton GO,,1,MDDS3122,413480,1,1,21A
08251125-21,20251108,20251108-21-21500,21C - Union Station,,0,MDDS3122,413475,1,1,21C
08251125-94,20251108,20251108-94-94450,94 - Square One,,1,MDDS3122,414180,1,1,94
08251125-94,20251108,20251108-94-94331,94 - Pickering GO,,0,MDDS3122,414179,1,1,94
08251125-21,20251108,20251108-21-21623,21D - Meadowvale GO,,1,MDDS3121,413473,1,1,21D
08251125-21,20251108,20251108-21-21532,21D - Union Station,,0,MDDS3121,413479,1,1,21D
08251125-33,20251108,20251108-33-33491,33G - Georgetown GO,,1,MDDS3121,413539,1,1,33G
08251125-33,20251108,20251108-33-33411,33G - Georgetown GO,,1,MDDS3121,413539,1,1,33G
08251125-30,20251108,20251108-30-30324,30E - Bramalea GO,,0,MDDS3121,413511,1,1,30E
08251125-12,20251108,20251108-12-12744,12D - Burlington GO,,0,MDDS3120,413437,1,1,12D
08251125-12,20251108,20251108-12-12521,12 - Niagara Falls,,1,MDDS3120,413432,1,1,12
08251125-12,20251108,20251108-12-12480,12 - Burlington Carpool,,0,MDDS3120,413433,1,1,12
08251125-12,20251108,20251108-12-12305,12D - Niagara Falls,,1,MDDS3120,413438,1,1,12D
08251125-12,20251108,20251108-12-12742,12B - Burlington GO,,0,MDDS3119,413436,1,1,12B
08251125-12,20251108,20251108-12-12603,12B - Niagara Falls,,1,MDDS3119,413435,1,1,12B
08251125-16,20251108,20251108-16-16461,16 - Hamilton GO,,1,MDDS3119,413445,1,1,16
08251125-21,20251108,20251108-21-21340,21C - Union Station,,0,MDDS3119,413475,1,1,21C
08251125-21,20251108,20251108-21-21252,21D - Union Station,,0,MDDS3119,413479,1,1,21D
08251125-21,20251108,20251108-21-21581,21C - Square One,,1,MDDS3118,413471,1,1,21C
08251125-16,20251108,20251108-16-16660,16 - Union Station,,0,MDDS3118,413446,1,1,16
08251125-16,20251108,20251108-16-16481,16 - Hamilton GO,,1,MDDS3118,413445,1,1,16
08251125-16,20251108,20251108-16-16440,16 - Union Station,,0,MDDS3118,413446,1,1,16
08251125-16,20251108,20251108-16-16321,16 - Hamilton GO,,1,MDDS3118,413445,1,1,16
08251125-21,20251108,20251108-21-21244,21A - Union Station,,0,MDDS3118,413472,1,1,21A
08251125-21,20251108,20251108-21-21523,21D - Meadowvale GO,,1,MDDS3117,413473,1,1,21D
08251125-16,20251108,20251108-16-16580,16 - Union Station,,0,MDDS3117,413446,1,1,16
08251125-16,20251108,20251108-16-16401,16 - Hamilton GO,,1,MDDS3117,413445,1,1,16
08251125-21,20251108,20251108-21-21260,21C - Union Station,,0,MDDS3117,413475,1,1,21C
08251125-25,20251108,20251108-25-25230,25L - Square One,,0,MDDS3117,413494,1,1,25L
08251125-29,20251108,20251108-29-29600,29 - Kipling Bus Terminal,,0,MDDS3116,413504,1,1,29
08251125-29,20251108,20251108-29-29411,29 - Guelph Central GO,,1,MDDS3116,413505,1,1,29
08251125-29,20251108,20251108-29-29360,29 - Kipling Bus Terminal,,0,MDDS3116,413504,1,1,29
08251125-29,20251108,20251108-29-29211,29 - Guelph Central GO,,1,MDDS3116,413505,1,1,29
08251125-33,20251108,20251108-33-33371,33 - U of Guelph,,1,MDDS3115,413540,1,1,33
08251125-33,20251108,20251108-33-33200,33 - York Mills Term,,0,MDDS3115,413544,1,1,33
08251125-21,20251108,20251108-21-21423,21D - Meadowvale GO,,1,MDDS3114,413473,1,1,21D
08251125-21,20251108,20251108-21-21324,21A - Union Station,,0,MDDS3114,413472,1,1,21A
08251125-21,20251108,20251108-21-21191,21F - Milton GO,,1,MDDS3114,413481,1,1,21F
08251125-21,20251108,20251108-21-21164,21A - Union Station,,0,MDDS3114,413472,1,1,21A
08251125-21,20251108,20251108-21-21463,21D - Meadowvale GO,,1,MDDS3113,413473,1,1,21D
08251125-21,20251108,20251108-21-21372,21D - Union Station,,0,MDDS3113,413479,1,1,21D
08251125-21,20251108,20251108-21-21233,21D - Meadowvale GO,,1,MDDS3113,413473,1,1,21D
08251125-21,20251108,20251108-21-21212,21D - Union Station,,0,MDDS3113,413479,1,1,21D
08251125-36,20251108,20251108-36-36110,36B - York Mills Term,,0,MDDS3113,413551,1,1,36B
08251125-25,20251108,20251108-25-25552,25C - Square One,,0,MDDS3112,413492,1,1,25C
08251125-25,20251108,20251108-25-25443,25C - U of Waterloo,,1,MDDS3112,413493,1,1,25C
08251125-25,20251108,20251108-25-25340,25L - Square One,,0,MDDS3112,413494,1,1,25L
08251125-25,20251108,20251108-25-25273,25C - U of Waterloo,,1,MDDS3112,413493,1,1,25C
08251125-25,20251108,20251108-25-25180,25 - Square One,,0,MDDS3112,413491,1,1,25
08251125-21,20251108,20251108-21-21363,21D - Meadowvale GO,,1,MDDS3111,413473,1,1,21D
08251125-16,20251108,20251108-16-16360,16 - Union Station,,0,MDDS3111,413446,1,1,16
08251125-40,20251108,20251108-40-40231,40 - Hamilton GO,,1,MDDS3111,413560,1,1,40
08251125-27,20251108,20251108-27-27130,27B - Finch Terminal,,0,MDDS3111,413499,1,1,27B
08251125-12,20251108,20251108-12-12532,12B - Burlington GO,,0,MDDS3110,413436,1,1,12B
08251125-12,20251108,20251108-12-12395,12D - Niagara Falls,,1,MDDS3110,413438,1,1,12D
08251125-12,20251108,20251108-12-12362,12B - Burlington GO,,0,MDDS3110,413436,1,1,12B
08251125-12,20251108,20251108-12-12233,12B - Niagara Falls,,1,MDDS3110,413435,1,1,12B
08251125-31,20251108,20251108-31-31070,31K - Union Station,,0,MDDS3110,413523,1,1,31K
08251125-25,20251108,20251108-25-25451,25L - U of Waterloo,,1,MDDS3109,413497,1,1,25L
08251125-25,20251108,20251108-25-25300,25L - Square One,,0,MDDS3109,413494,1,1,25L
08251125-36,20251108,20251108-36-36181,36B - Bramalea Term,,1,MDDS3109,413552,1,1,36B
08251125-36,20251108,20251108-36-36070,36B - York Mills Term,,0,MDDS3109,413551,1,1,36B
08251125-21,20251108,20251108-21-21323,21D - Meadowvale GO,,1,MDDS3108,413473,1,1,21D
08251125-21,20251108,20251108-21-21292,21D - Union Station,,0,MDDS3108,413479,1,1,21D
08251125-33,20251108,20251108-33-33251,33G - Georgetown GO,,1,MDDS3108,413539,1,1,33G
08251125-30,20251108,20251108-30-30132,30A - Bramalea GO,,0,MDDS3108,413507,1,1,30A
08251125-21,20251108,20251108-21-21431,21C - Square One,,1,MDDS3107,413471,1,1,21C
08251125-21,20251108,20251108-21-21404,21A - Union Station,,0,MDDS3107,413472,1,1,21A
08251125-21,20251108,20251108-21-21211,21F - Milton GO,,1,MDDS3107,413481,1,1,21F
08251125-21,20251108,20251108-21-21180,21C - Union Station,,0,MDDS3107,413475,1,1,21C
08251125-25,20251108,20251108-25-25130,25 - Square One,,0,MDDS3107,413491,1,1,25
08251125-29,20251108,20251108-29-29480,29 - Kipling Bus Terminal,,0,MDDS3106,413504,1,1,29
08251125-29,20251108,20251108-29-29331,29 - Guelph Central GO,,1,MDDS3106,413505,1,1,29
08251125-21,20251108,20251108-21-21210,21C - Union Station,,0,MDDS3106,413475,1,1,21C
08251125-19,20251108,20251108-19-19181,19 - Square One,,1,MDDS3106,413470,1,1,19
08251125-19,20251108,20251108-19-19080,19 - Finch Terminal,,0,MDDS3106,413469,1,1,19
08251125-21,20251108,20251108-21-21355,21A - Milton GO,,1,MDDS3105,413480,1,1,21A
08251125-21,20251108,20251108-21-21300,21C - Union Station,,0,MDDS3105,413475,1,1,21C
08251125-19,20251108,20251108-19-19311,19 - Square One,,1,MDDS3105,413470,1,1,19
08251125-19,20251108,20251108-19-19250,19 - Finch Terminal,,0,MDDS3105,413469,1,1,19
08251125-31,20251108,20251108-31-31163,31L - Bramalea GO,,1,MDDS3105,413515,1,1,31L
08251125-21,20251108,20251108-21-21060,21F - Union Station,,0,MDDS3105,413478,1,1,21F
08251125-33,20251108,20251108-33-33291,33 - U of Guelph,,1,MDDS3104,413540,1,1,33
08251125-33,20251108,20251108-33-33080,33 - York Mills Term,,0,MDDS3104,413544,1,1,33
08251125-21,20251108,20251108-21-21263,21D - Meadowvale GO,,1,MDDS3103,413473,1,1,21D
08251125-16,20251108,20251108-16-16300,16 - Union Station,,0,MDDS3103,413446,1,1,16
08251125-18,20251108,20251108-18-18061,18J - West Harbour GO,,1,MDDS3103,413461,1,1,18J
08251125-21,20251108,20251108-21-21020,21F - Union Station,,0,MDDS3103,413478,1,1,21F
08251125-94,20251108,20251108-94-94250,94 - Square One,,1,MDDS3101,414180,1,1,94
08251125-94,20251108,20251108-94-94151,94 - Pickering GO,,0,MDDS3101,414179,1,1,94
08251125-94,20251108,20251108-94-94040,94 - Square One,,1,MDDS3101,414180,1,1,94
08251125-94,20251108,20251108-94-94001,94 - Pickering GO,,0,MDDS3101,414179,1,1,94
08251125-30,20251108,20251108-30-30891,30 - U of Waterloo,,1,MDDS2315,413512,1,1,30
08251125-30,20251108,20251108-30-30780,30 - Hwy. 407 Bus Term,,0,MDDS2315,413510,1,1,30
08251125-25,20251108,20251108-25-25671,25L - U of Waterloo,,1,MDDS2315,413497,1,1,25L
08251125-25,20251108,20251108-25-25582,25C - Square One,,0,MDDS2315,413492,1,1,25C
08251125-30,20251108,20251108-30-30821,30 - U of Waterloo,,1,MDDS2314,413512,1,1,30
08251125-30,20251108,20251108-30-30700,30 - Hwy. 407 Bus Term,,0,MDDS2314,413510,1,1,30
08251125-25,20251108,20251108-25-25561,25L - U of Waterloo,,1,MDDS2314,413497,1,1,25L
08251125-25,20251108,20251108-25-25452,25C - Square One,,0,MDDS2314,413492,1,1,25C
08251125-25,20251108,20251108-25-25743,25C - U of Waterloo,,1,MDDS2313,413493,1,1,25C
08251125-25,20251108,20251108-25-25630,25L - Square One,,0,MDDS2313,413494,1,1,25L
08251125-25,20251108,20251108-25-25533,25C - U of Waterloo,,1,MDDS2313,413493,1,1,25C
08251125-25,20251108,20251108-25-25402,25C - Square One,,0,MDDS2313,413492,1,1,25C
08251125-25,20251108,20251108-25-25781,25 - U of Waterloo,,1,MDDS2312,413496,1,1,25
08251125-25,20251108,20251108-25-25690,25L - Square One,,0,MDDS2312,413494,1,1,25L
08251125-30,20251108,20251108-30-30551,30 - U of Waterloo,,1,MDDS2312,413512,1,1,30
08251125-30,20251108,20251108-30-30400,30 - Hwy. 407 Bus Term,,0,MDDS2312,413510,1,1,30
08251125-30,20251108,20251108-30-30743,30A - U of Waterloo,,1,MDDS2311,413508,1,1,30A
08251125-36,20251108,20251108-36-36691,36B - Bramalea Term,,1,MDDS2311,413552,1,1,36B
08251125-36,20251108,20251108-36-36570,36B - York Mills Term,,0,MDDS2311,413551,1,1,36B
08251125-33,20251108,20251108-33-33480,33G - Mount Pleasant GO,,0,MDDS2311,413548,1,1,33G
08251125-30,20251108,20251108-30-30392,30A - Bramalea GO,,0,MDDS2311,413507,1,1,30A
08251125-30,20251108,20251108-30-30751,30 - U of Waterloo,,1,MDDS2310,413512,1,1,30
08251125-30,20251108,20251108-30-30660,30 - Hwy. 407 Bus Term,,0,MDDS2310,413510,1,1,30
08251125-30,20251108,20251108-30-30491,30 - U of Waterloo,,1,MDDS2310,413512,1,1,30
08251125-30,20251108,20251108-30-30360,30 - Hwy. 407 Bus Term,,0,MDDS2310,413510,1,1,30
08251125-30,20251108,20251108-30-30711,30 - U of Waterloo,,1,MDDS2309,413512,1,1,30
08251125-30,20251108,20251108-30-30600,30 - Hwy. 407 Bus Term,,0,MDDS2309,413510,1,1,30
08251125-30,20251108,20251108-30-30443,30A - U of Waterloo,,1,MDDS2309,413508,1,1,30A
08251125-30,20251108,20251108-30-30352,30A - Bramalea GO,,0,MDDS2309,413507,1,1,30A
08251125-30,20251108,20251108-30-30703,30A - U of Waterloo,,1,MDDS2308,413508,1,1,30A
08251125-30,20251108,20251108-30-30592,30A - Bramalea GO,,0,MDDS2308,413507,1,1,30A
08251125-30,20251108,20251108-30-30451,30 - U of Waterloo,,1,MDDS2308,413512,1,1,30
08251125-30,20251108,20251108-30-30320,30 - Hwy. 407 Bus Term,,0,MDDS2308,413510,1,1,30
08251125-25,20251108,20251108-25-25693,25C - U of Waterloo,,1,MDDS2307,413493,1,1,25C
08251125-25,20251108,20251108-25-25612,25C - Square One,,0,MDDS2307,413492,1,1,25C
08251125-25,20251108,20251108-25-25493,25C - U of Waterloo,,1,MDDS2307,413493,1,1,25C
08251125-19,20251108,20251108-19-19431,19 - Square One,,1,MDDS2307,413470,1,1,19
08251125-19,20251108,20251108-19-19370,19 - Finch Terminal,,0,MDDS2307,413469,1,1,19
08251125-25,20251108,20251108-25-25282,25C - Square One,,0,MDDS2307,413492,1,1,25C
08251125-30,20251108,20251108-30-30611,30 - U of Waterloo,,1,MDDS2306,413512,1,1,30
08251125-30,20251108,20251108-30-30480,30 - Hwy. 407 Bus Term,,0,MDDS2306,413510,1,1,30
08251125-30,20251108,20251108-30-30371,30 - U of Waterloo,,1,MDDS2306,413512,1,1,30
08251125-30,20251108,20251108-30-30240,30 - Hwy. 407 Bus Term,,0,MDDS2306,413510,1,1,30
08251125-25,20251108,20251108-25-25653,25C - U of Waterloo,,1,MDDS2305,413493,1,1,25C
08251125-25,20251108,20251108-25-25510,25L - Square One,,0,MDDS2305,413494,1,1,25L
08251125-25,20251108,20251108-25-25433,25C - U of Waterloo,,1,MDDS2305,413493,1,1,25C
08251125-36,20251108,20251108-36-36300,36B - York Mills Term,,0,MDDS2305,413551,1,1,36B
08251125-30,20251108,20251108-30-30232,30A - Bramalea GO,,0,MDDS2305,413507,1,1,30A
08251125-25,20251108,20251108-25-25613,25C - U of Waterloo,,1,MDDS2304,413493,1,1,25C
08251125-19,20251108,20251108-19-19531,19 - Square One,,1,MDDS2304,413470,1,1,19
08251125-19,20251108,20251108-19-19450,19 - Finch Terminal,,0,MDDS2304,413469,1,1,19
08251125-36,20251108,20251108-36-36340,36B - York Mills Term,,0,MDDS2304,413551,1,1,36B
08251125-30,20251108,20251108-30-30204,30E - Bramalea GO,,0,MDDS2304,413511,1,1,30E
08251125-30,20251108,20251108-30-30543,30A - U of Waterloo,,1,MDDS2303,413508,1,1,30A
08251125-30,20251108,20251108-30-30432,30A - Bramalea GO,,0,MDDS2303,413507,1,1,30A
08251125-30,20251108,20251108-30-30331,30 - U of Waterloo,,1,MDDS2303,413512,1,1,30
08251125-30,20251108,20251108-30-30200,30 - Hwy. 407 Bus Term,,0,MDDS2303,413510,1,1,30
08251125-25,20251108,20251108-25-25501,25L - U of Waterloo,,1,MDDS2302,413497,1,1,25L
08251125-25,20251108,20251108-25-25372,25C - Square One,,0,MDDS2302,413492,1,1,25C
08251125-30,20251108,20251108-30-30291,30 - U of Waterloo,,1,MDDS2302,413512,1,1,30
08251125-30,20251108,20251108-30-30140,30 - Hwy. 407 Bus Term,,0,MDDS2302,413510,1,1,30
08251125-25,20251108,20251108-25-25411,25L - U of Waterloo,,1,MDDS2301,413497,1,1,25L
08251125-25,20251108,20251108-25-25332,25C - Square One,,0,MDDS2301,413492,1,1,25C
08251125-30,20251108,20251108-30-30251,30 - U of Waterloo,,1,MDDS2301,413512,1,1,30
08251125-30,20251108,20251108-30-30080,30 - Hwy. 407 Bus Term,,0,MDDS2301,413510,1,1,30
08251125-25,20251108,20251108-25-25851,25 - U of Waterloo,,1,MDDS2113,413496,1,1,25
08251125-21,20251108,20251108-21-21731,21C - Square One,,1,MDDS2113,413471,1,1,21C
08251125-33,20251108,20251108-33-33540,33 - York Mills Term,,0,MDDS2113,413544,1,1,33
08251125-29,20251108,20251108-29-29891,29 - Guelph Central GO,,1,MDDS2112,413505,1,1,29
08251125-21,20251108,20251108-21-21771,21C - Square One,,1,MDDS2112,413471,1,1,21C
08251125-21,20251108,20251108-21-21750,21F - Union Station,,0,MDDS2112,413478,1,1,21F
08251125-21,20251108,20251108-21-21555,21A - Milton GO,,1,MDDS2112,413480,1,1,21A
08251125-21,20251108,20251108-21-21492,21D - Union Station,,0,MDDS2112,413479,1,1,21D
08251125-25,20251108,20251108-25-25821,25 - U of Waterloo,,1,MDDS2111,413496,1,1,25
08251125-25,20251108,20251108-25-25730,25L - Square One,,0,MDDS2111,413494,1,1,25L
08251125-25,20251108,20251108-25-25621,25L - U of Waterloo,,1,MDDS2111,413497,1,1,25L
08251125-25,20251108,20251108-25-25522,25C - Square One,,0,MDDS2111,413492,1,1,25C
08251125-30,20251108,20251108-30-30783,30A - U of Waterloo,,1,MDDS2110,413508,1,1,30A
08251125-36,20251108,20251108-36-36751,36B - Bramalea Term,,1,MDDS2110,413552,1,1,36B
08251125-36,20251108,20251108-36-36680,36B - York Mills Term,,0,MDDS2110,413551,1,1,36B
08251125-36,20251108,20251108-36-36651,36B - Bramalea Term,,1,MDDS2110,413552,1,1,36B
08251125-33,20251108,20251108-33-33440,33 - York Mills Term,,0,MDDS2110,413544,1,1,33
08251125-30,20251108,20251108-30-30671,30 - U of Waterloo,,1,MDDS2109,413512,1,1,30
08251125-30,20251108,20251108-30-30540,30 - Hwy. 407 Bus Term,,0,MDDS2109,413510,1,1,30
08251125-30,20251108,20251108-30-30403,30A - U of Waterloo,,1,MDDS2109,413508,1,1,30A
08251125-30,20251108,20251108-30-30312,30A - Bramalea GO,,0,MDDS2109,413507,1,1,30A
08251125-33,20251108,20251108-33-33671,33 - U of Guelph,,1,MDDS2108,413540,1,1,33
08251125-30,20251108,20251108-30-30440,30 - Hwy. 407 Bus Term,,0,MDDS2108,413510,1,1,30
08251125-25,20251108,20251108-25-25353,25C - U of Waterloo,,1,MDDS2108,413493,1,1,25C
08251125-25,20251108,20251108-25-25292,25C - Square One,,0,MDDS2108,413492,1,1,25C
08251125-30,20251108,20251108-30-30843,30A - U of Waterloo,,1,MDDS2107,413508,1,1,30A
08251125-33,20251108,20251108-33-33780,33G - Mount Pleasant GO,,0,MDDS2107,413548,1,1,33G
08251125-29,20251108,20251108-29-29711,29 - Guelph Central GO,,1,MDDS2107,413505,1,1,29
08251125-19,20251108,20251108-19-19550,19 - Finch Terminal,,0,MDDS2107,413469,1,1,19
08251125-19,20251108,20251108-19-19471,19 - Square One,,1,MDDS2107,413470,1,1,19
08251125-33,20251108,20251108-33-33280,33 - York Mills Term,,0,MDDS2107,413544,1,1,33
08251125-30,20251108,20251108-30-30605,30A - U of Waterloo,,1,MDDS2106,413508,1,1,30A
08251125-30,20251108,20251108-30-30472,30A - Bramalea GO,,0,MDDS2106,413507,1,1,30A
08251125-30,20251108,20251108-30-30363,30A - U of Waterloo,,1,MDDS2106,413508,1,1,30A
08251125-30,20251108,20251108-30-30272,30A - Bramalea GO,,0,MDDS2106,413507,1,1,30A
08251125-25,20251108,20251108-25-25593,25C - U of Waterloo,,1,MDDS2105,413493,1,1,25C
08251125-25,20251108,20251108-25-25492,25C - Square One,,0,MDDS2105,413492,1,1,25C
08251125-25,20251108,20251108-25-25393,25C - U of Waterloo,,1,MDDS2105,413493,1,1,25C
08251125-25,20251108,20251108-25-25270,25L - Square One,,0,MDDS2105,413494,1,1,25L
08251125-33,20251108,20251108-33-33891,33 - U of Guelph,,1,MDDS2104,413540,1,1,33
08251125-33,20251108,20251108-33-33750,33 - York Mills Term,,0,MDDS2104,413544,1,1,33
08251125-29,20251108,20251108-29-29621,29 - Guelph Central GO,,1,MDDS2104,413505,1,1,29
08251125-29,20251108,20251108-29-29540,29 - Kipling Bus Terminal,,0,MDDS2104,413504,1,1,29
08251125-29,20251108,20251108-29-29371,29 - Guelph Central GO,,1,MDDS2104,413505,1,1,29
08251125-29,20251108,20251108-29-29320,29 - Kipling Bus Terminal,,0,MDDS2104,413504,1,1,29
08251125-29,20251108,20251108-29-29831,29 - Guelph Central GO,,1,MDDS2103,413505,1,1,29
08251125-29,20251108,20251108-29-29780,29 - Kipling Bus Terminal,,0,MDDS2103,413504,1,1,29
08251125-33,20251108,20251108-33-33551,33 - U of Guelph,,1,MDDS2103,413540,1,1,33
08251125-29,20251108,20251108-29-29440,29 - Kipling Bus Terminal,,0,MDDS2103,413504,1,1,29
08251125-29,20251108,20251108-29-29291,29 - Guelph Central GO,,1,MDDS2103,413505,1,1,29
08251125-29,20251108,20251108-29-29240,29 - Kipling Bus Terminal,,0,MDDS2103,413504,1,1,29
08251125-33,20251108,20251108-33-33751,33 - U of Guelph,,1,MDDS2102,413540,1,1,33
08251125-29,20251108,20251108-29-29660,29 - Kipling Bus Terminal,,0,MDDS2102,413504,1,1,29
08251125-29,20251108,20251108-29-29451,29 - Guelph Central GO,,1,MDDS2102,413505,1,1,29
08251125-29,20251108,20251108-29-29400,29 - Kipling Bus Terminal,,0,MDDS2102,413504,1,1,29
08251125-29,20251108,20251108-29-29251,29 - Guelph Central GO,,1,MDDS2102,413505,1,1,29
08251125-29,20251108,20251108-29-29190,29 - Kipling Bus Terminal,,0,MDDS2102,413504,1,1,29
08251125-33,20251108,20251108-33-33451,33 - U of Guelph,,1,MDDS2101,413540,1,1,33
08251125-40,20251108,20251108-40-40300,40 - Richmond Hill Ctr,,0,MDDS2101,413559,1,1,40
08251125-47,20251108,20251108-47-47231,47 - Hamilton GO,,1,MDDS2101,413575,1,1,47
08251125-30,20251108,20251108-30-30072,30A - Bramalea GO,,0,MDDS2101,413507,1,1,30A
